modell,modszer,zajszint,ismetles,eset,spearman,top5_atfedes,top1_egyezes
tree,lime,0.01,0,1368,0.787719298245614,1.0,1
tree,lime,0.01,0,1379,0.7789473684210525,1.0,1
tree,lime,0.01,0,1383,0.8368421052631579,0.8,1
tree,lime,0.01,0,1389,0.5649122807017544,0.8,1
tree,lime,0.01,0,1392,0.6982456140350877,0.8,1
tree,lime,0.01,0,1395,0.7298245614035088,0.8,1
tree,lime,0.01,1,9,0.6421052631578947,1.0,1
tree,lime,0.01,1,31,0.7614035087719299,0.8,1
tree,lime,0.01,1,41,0.6701754385964912,0.8,1
tree,lime,0.01,1,46,0.7473684210526316,0.8,1
tree,lime,0.01,1,49,0.6385964912280702,0.8,1
tree,lime,0.01,1,55,0.8596491228070176,0.8,1
tree,lime,0.01,1,79,0.8964912280701753,0.8,1
tree,lime,0.01,1,84,0.7263157894736841,0.6,1
tree,lime,0.01,1,97,0.8228070175438595,0.8,1
tree,lime,0.01,1,104,0.7754385964912281,0.8,1
tree,lime,0.01,1,105,0.8157894736842105,0.8,1
tree,lime,0.01,1,107,0.7473684210526316,1.0,1
tree,lime,0.01,1,114,0.5894736842105263,0.6,1
tree,lime,0.01,1,121,0.7771929824561404,0.8,1
tree,lime,0.01,1,122,0.719298245614035,1.0,1
tree,lime,0.01,1,123,0.6561403508771929,0.6,1
tree,lime,0.01,1,125,0.787719298245614,0.8,1
tree,lime,0.01,1,146,0.7035087719298245,1.0,1
tree,lime,0.01,1,151,0.8333333333333334,0.8,1
tree,lime,0.01,1,156,0.7596491228070175,0.8,1
tree,lime,0.01,1,165,0.524561403508772,0.8,1
tree,lime,0.01,1,166,0.6456140350877193,1.0,1
tree,lime,0.01,1,171,0.7508771929824561,0.8,1
tree,lime,0.01,1,182,0.4333333333333333,0.6,1
tree,lime,0.01,1,184,0.6596491228070176,0.8,1
tree,lime,0.01,1,194,0.7280701754385965,1.0,1
tree,lime,0.01,1,205,0.712280701754386,0.8,1
tree,lime,0.01,1,206,0.32280701754385965,0.6,1
tree,lime,0.01,1,211,0.8649122807017543,0.8,1
tree,lime,0.01,1,223,0.6824561403508772,0.8,1
tree,lime,0.01,1,224,0.5087719298245614,0.6,1
tree,lime,0.01,1,229,0.6368421052631579,0.8,1
tree,lime,0.01,1,231,0.6087719298245614,0.8,1
tree,lime,0.01,1,241,0.45614035087719296,0.8,1
tree,lime,0.01,1,244,0.882456140350877,0.8,1
tree,lime,0.01,1,261,0.7719298245614035,0.6,1
tree,lime,0.01,1,281,0.8456140350877193,0.8,1
tree,lime,0.01,1,289,0.6263157894736843,0.8,1
tree,lime,0.01,1,291,0.6491228070175438,0.8,1
tree,lime,0.01,1,311,0.6719298245614035,0.8,1
tree,lime,0.01,1,316,0.8578947368421052,1.0,1
tree,lime,0.01,1,325,0.7964912280701755,0.6,1
tree,lime,0.01,1,332,0.6385964912280702,0.8,1
tree,lime,0.01,1,344,0.5684210526315789,0.6,1
tree,lime,0.01,1,364,0.5754385964912281,0.6,1
tree,lime,0.01,1,372,0.7789473684210525,1.0,1
tree,lime,0.01,1,375,0.7017543859649124,1.0,1
tree,lime,0.01,1,381,0.41578947368421054,0.8,1
tree,lime,0.01,1,398,0.719298245614035,1.0,1
tree,lime,0.01,1,403,0.7228070175438598,1.0,1
tree,lime,0.01,1,407,0.7280701754385965,1.0,1
tree,lime,0.01,1,414,0.687719298245614,0.8,1
tree,lime,0.01,1,420,0.5719298245614035,0.8,1
tree,lime,0.01,1,423,0.8140350877192982,0.8,1
tree,lime,0.01,1,440,0.7614035087719299,0.8,1
tree,lime,0.01,1,442,0.5087719298245614,0.8,1
tree,lime,0.01,1,454,0.6438596491228071,1.0,1
tree,lime,0.01,1,457,0.7578947368421053,1.0,1
tree,lime,0.01,1,459,0.7421052631578948,0.8,1
tree,lime,0.01,1,464,0.9403508771929823,0.8,1
tree,lime,0.01,1,467,0.6964912280701754,0.8,1
tree,lime,0.01,1,471,0.7526315789473684,0.8,1
tree,lime,0.01,1,475,0.7315789473684211,0.8,1
tree,lime,0.01,1,480,0.5473684210526315,1.0,1
tree,lime,0.01,1,495,0.6263157894736843,0.6,1
tree,lime,0.01,1,503,0.5929824561403508,0.8,1
tree,lime,0.01,1,506,0.34912280701754383,0.6,1
tree,lime,0.01,1,521,0.83859649122807,0.8,1
tree,lime,0.01,1,523,0.8298245614035088,0.6,1
tree,lime,0.01,1,530,0.612280701754386,1.0,1
tree,lime,0.01,1,547,0.7666666666666666,0.8,1
tree,lime,0.01,1,551,0.6578947368421053,0.8,1
tree,lime,0.01,1,556,0.743859649122807,0.8,1
tree,lime,0.01,1,558,0.5421052631578946,0.8,1
tree,lime,0.01,1,559,0.6736842105263158,0.8,1
tree,lime,0.01,1,562,0.4859649122807017,0.8,1
tree,lime,0.01,1,564,0.6473684210526316,0.6,1
tree,lime,0.01,1,572,0.7614035087719299,0.8,1
tree,lime,0.01,1,582,0.8105263157894737,0.8,1
tree,lime,0.01,1,587,0.6736842105263158,0.8,1
tree,lime,0.01,1,590,0.7964912280701755,1.0,1
tree,lime,0.01,1,591,0.763157894736842,0.8,1
tree,lime,0.01,1,598,0.8859649122807017,0.8,1
tree,lime,0.01,1,605,0.8140350877192982,0.8,1
tree,lime,0.01,1,609,0.40175438596491225,0.8,1
tree,lime,0.01,1,613,0.5070175438596491,0.6,1
tree,lime,0.01,1,619,0.5701754385964912,0.8,1
tree,lime,0.01,1,620,0.7894736842105263,0.8,1
tree,lime,0.01,1,626,0.7035087719298245,1.0,1
tree,lime,0.01,1,627,0.6052631578947367,0.6,1
tree,lime,0.01,1,637,0.6403508771929824,0.8,1
tree,lime,0.01,1,640,0.6368421052631579,0.8,1
tree,lime,0.01,1,667,0.7070175438596492,0.8,1
tree,lime,0.01,1,673,0.6333333333333333,0.8,1
tree,lime,0.01,1,687,0.6245614035087719,0.8,1
tree,lime,0.01,1,688,0.4789473684210526,0.8,1
tree,lime,0.01,1,689,0.9596491228070174,0.8,1
tree,lime,0.01,1,690,0.5491228070175439,0.8,1
tree,lime,0.01,1,693,0.8157894736842105,0.8,1
tree,lime,0.01,1,724,0.7912280701754386,0.8,1
tree,lime,0.01,1,732,0.8754385964912281,0.8,1
tree,lime,0.01,1,740,0.5175438596491229,0.6,1
tree,lime,0.01,1,748,0.8035087719298245,1.0,1
tree,lime,0.01,1,751,0.6736842105263158,0.6,1
tree,lime,0.01,1,752,0.7508771929824561,1.0,1
tree,lime,0.01,1,755,0.7298245614035088,1.0,1
tree,lime,0.01,1,759,0.7298245614035088,0.8,1
tree,lime,0.01,1,766,0.8035087719298245,1.0,1
tree,lime,0.01,1,786,0.5105263157894736,0.6,1
tree,lime,0.01,1,790,0.8245614035087718,0.8,1
tree,lime,0.01,1,792,0.780701754385965,0.8,1
tree,lime,0.01,1,809,0.7491228070175439,1.0,1
tree,lime,0.01,1,812,0.6859649122807018,1.0,1
tree,lime,0.01,1,830,0.7824561403508771,1.0,1
tree,lime,0.01,1,845,0.8280701754385964,0.8,1
tree,lime,0.01,1,847,0.6964912280701754,1.0,1
tree,lime,0.01,1,848,0.5368421052631579,1.0,1
tree,lime,0.01,1,850,0.6789473684210526,0.6,1
tree,lime,0.01,1,860,0.46315789473684205,0.8,1
tree,lime,0.01,1,864,0.6596491228070176,0.6,1
tree,lime,0.01,1,869,0.7719298245614035,0.8,1
tree,lime,0.01,1,872,0.7614035087719299,0.8,1
tree,lime,0.01,1,874,0.7298245614035088,0.8,1
tree,lime,0.01,1,875,0.7964912280701755,0.8,1
tree,lime,0.01,1,878,0.7666666666666666,0.8,1
tree,lime,0.01,1,880,0.6421052631578947,1.0,1
tree,lime,0.01,1,886,0.41578947368421054,0.8,1
tree,lime,0.01,1,889,0.7350877192982455,1.0,1
tree,lime,0.01,1,896,0.7771929824561404,0.8,1
tree,lime,0.01,1,900,0.5877192982456141,0.6,1
tree,lime,0.01,1,904,0.8017543859649122,1.0,1
tree,lime,0.01,1,908,0.7842105263157895,1.0,1
tree,lime,0.01,1,927,0.7017543859649124,1.0,1
tree,lime,0.01,1,934,0.7333333333333334,1.0,1
tree,lime,0.01,1,939,0.780701754385965,0.8,1
tree,lime,0.01,1,943,0.8122807017543859,1.0,1
tree,lime,0.01,1,945,0.8245614035087718,0.8,1
tree,lime,0.01,1,954,0.7894736842105263,0.8,1
tree,lime,0.01,1,959,0.7035087719298245,0.8,1
tree,lime,0.01,1,961,0.8105263157894737,0.8,1
tree,lime,0.01,1,967,0.8526315789473684,0.8,1
tree,lime,0.01,1,976,0.7578947368421053,0.8,1
tree,lime,0.01,1,990,0.736842105263158,0.8,1
tree,lime,0.01,1,993,0.83859649122807,0.8,1
tree,lime,0.01,1,996,0.6964912280701754,1.0,1
tree,lime,0.01,1,1014,0.39824561403508774,0.8,1
tree,lime,0.01,1,1015,0.7245614035087719,1.0,1
tree,lime,0.01,1,1019,0.8087719298245614,0.8,1
tree,lime,0.01,1,1023,0.8122807017543859,1.0,1
tree,lime,0.01,1,1027,0.6894736842105263,0.8,1
tree,lime,0.01,1,1028,0.6631578947368422,1.0,1
tree,lime,0.01,1,1031,0.5333333333333333,0.8,1
tree,lime,0.01,1,1039,0.7719298245614035,1.0,1
tree,lime,0.01,1,1043,0.6649122807017543,1.0,1
tree,lime,0.01,1,1052,0.687719298245614,0.8,1
tree,lime,0.01,1,1063,0.8052631578947368,0.8,1
tree,lime,0.01,1,1065,0.7385964912280703,0.8,1
tree,lime,0.01,1,1070,0.7087719298245614,0.8,1
tree,lime,0.01,1,1073,0.49473684210526314,0.8,1
tree,lime,0.01,1,1077,0.7421052631578948,1.0,1
tree,lime,0.01,1,1087,0.8280701754385964,0.8,1
tree,lime,0.01,1,1092,0.7666666666666666,1.0,1
tree,lime,0.01,1,1100,0.6087719298245614,0.8,1
tree,lime,0.01,1,1112,0.7929824561403509,0.8,1
tree,lime,0.01,1,1116,0.46491228070175433,0.8,1
tree,lime,0.01,1,1119,0.712280701754386,0.8,1
tree,lime,0.01,1,1137,0.7719298245614035,0.8,1
tree,lime,0.01,1,1138,0.719298245614035,0.6,1
tree,lime,0.01,1,1151,0.343859649122807,0.8,1
tree,lime,0.01,1,1152,0.5157894736842105,0.6,1
tree,lime,0.01,1,1160,0.6000000000000001,0.8,1
tree,lime,0.01,1,1167,0.6789473684210526,0.8,1
tree,lime,0.01,1,1187,0.8035087719298245,0.8,1
tree,lime,0.01,1,1209,0.7736842105263159,0.8,1
tree,lime,0.01,1,1214,0.6666666666666666,0.6,1
tree,lime,0.01,1,1227,0.5894736842105263,1.0,1
tree,lime,0.01,1,1237,0.8596491228070176,0.8,1
tree,lime,0.01,1,1246,0.787719298245614,0.8,1
tree,lime,0.01,1,1256,0.8736842105263157,0.6,1
tree,lime,0.01,1,1259,0.6421052631578947,0.8,1
tree,lime,0.01,1,1299,0.6684210526315789,0.8,1
tree,lime,0.01,1,1300,0.6824561403508772,1.0,1
tree,lime,0.01,1,1309,0.7333333333333334,0.8,1
tree,lime,0.01,1,1314,0.3649122807017544,0.8,1
tree,lime,0.01,1,1316,0.8456140350877193,0.8,1
tree,lime,0.01,1,1322,0.8684210526315789,0.8,1
tree,lime,0.01,1,1339,0.7403508771929824,0.8,1
tree,lime,0.01,1,1340,0.5771929824561403,0.8,1
tree,lime,0.01,1,1343,0.7210526315789473,1.0,1
tree,lime,0.01,1,1344,0.6298245614035087,0.8,1
tree,lime,0.01,1,1348,0.5701754385964912,0.6,1
tree,lime,0.01,1,1351,0.6508771929824562,1.0,1
tree,lime,0.01,1,1354,0.843859649122807,0.6,1
tree,lime,0.01,1,1360,0.8052631578947368,0.8,1
tree,lime,0.01,1,1368,0.5859649122807017,0.8,1
tree,lime,0.01,1,1379,0.719298245614035,0.8,1
tree,lime,0.01,1,1383,0.6508771929824562,0.8,1
tree,lime,0.01,1,1389,0.5526315789473685,1.0,1
tree,lime,0.01,1,1392,0.6736842105263158,0.8,1
tree,lime,0.01,1,1395,0.8017543859649122,1.0,1
tree,lime,0.01,2,9,0.6929824561403508,0.8,1
tree,lime,0.01,2,31,0.5333333333333333,0.8,1
tree,lime,0.01,2,41,0.4736842105263158,0.6,1
tree,lime,0.01,2,46,0.8,0.8,1
tree,lime,0.01,2,49,0.7210526315789473,1.0,1
tree,lime,0.01,2,55,0.5947368421052631,0.8,1
tree,lime,0.01,2,79,0.7280701754385965,1.0,1
tree,lime,0.01,2,84,0.8596491228070176,0.8,1
tree,lime,0.01,2,97,0.7719298245614035,0.8,1
tree,lime,0.01,2,104,0.5105263157894736,0.6,1
tree,lime,0.01,2,105,0.8280701754385964,0.8,1
tree,lime,0.01,2,107,0.8315789473684211,0.8,1
tree,lime,0.01,2,114,0.7210526315789473,0.8,1
tree,lime,0.01,2,121,0.7754385964912281,0.8,1
tree,lime,0.01,2,122,0.8210526315789475,1.0,1
tree,lime,0.01,2,123,0.46315789473684205,0.6,1
tree,lime,0.01,2,125,0.6491228070175438,0.6,1
tree,lime,0.01,2,146,0.5912280701754385,0.8,1
tree,lime,0.01,2,151,0.7947368421052632,0.8,1
tree,lime,0.01,2,156,0.6771929824561403,0.8,1
tree,lime,0.01,2,165,0.7596491228070175,0.8,1
tree,lime,0.01,2,166,0.7842105263157895,0.8,1
tree,lime,0.01,2,171,0.5982456140350877,0.8,1
tree,lime,0.01,2,182,0.7473684210526316,0.6,1
tree,lime,0.01,2,184,0.6631578947368422,0.8,1
tree,lime,0.01,2,194,0.48245614035087714,0.8,1
tree,lime,0.01,2,205,0.5491228070175439,0.8,1
tree,lime,0.01,2,206,0.5649122807017544,0.8,1
tree,lime,0.01,2,211,0.7929824561403509,0.8,1
tree,lime,0.01,2,223,0.7017543859649124,1.0,1
tree,lime,0.01,2,224,0.6596491228070176,0.6,1
tree,lime,0.01,2,229,0.8754385964912281,0.8,1
tree,lime,0.01,2,231,0.7736842105263159,0.8,1
tree,lime,0.01,2,241,0.6368421052631579,0.8,1
tree,lime,0.01,2,244,0.8473684210526315,0.8,1
tree,lime,0.01,2,261,0.7035087719298245,1.0,1
tree,lime,0.01,2,281,0.8245614035087718,1.0,1
tree,lime,0.01,2,289,0.736842105263158,0.8,1
tree,lime,0.01,2,291,0.6561403508771929,0.8,1
tree,lime,0.01,2,311,0.8526315789473684,1.0,1
tree,lime,0.01,2,316,0.5105263157894736,0.6,1
tree,lime,0.01,2,325,0.524561403508772,0.6,1
tree,lime,0.01,2,332,0.6333333333333333,0.8,1
tree,lime,0.01,2,344,0.9,0.6,1
tree,lime,0.01,2,364,0.7649122807017543,0.8,1
tree,lime,0.01,2,372,0.743859649122807,0.8,1
tree,lime,0.01,2,375,0.8578947368421052,0.8,1
tree,lime,0.01,2,381,0.763157894736842,0.8,1
tree,lime,0.01,2,398,0.6859649122807018,0.8,1
tree,lime,0.01,2,403,0.8140350877192982,1.0,1
tree,lime,0.01,2,407,0.7754385964912281,1.0,1
tree,lime,0.01,2,414,0.7578947368421053,0.6,1
tree,lime,0.01,2,420,0.8421052631578947,1.0,1
tree,lime,0.01,2,423,0.736842105263158,0.8,1
tree,lime,0.01,2,440,0.7403508771929824,0.8,1
tree,lime,0.01,2,442,0.6614035087719298,0.8,1
tree,lime,0.01,2,454,0.7140350877192982,0.8,1
tree,lime,0.01,2,457,0.7315789473684211,1.0,1
tree,lime,0.01,2,459,0.7140350877192982,0.8,1
tree,lime,0.01,2,464,0.8614035087719297,0.6,1
tree,lime,0.01,2,467,0.6982456140350877,0.8,1
tree,lime,0.01,2,471,0.7754385964912281,0.8,1
tree,lime,0.01,2,475,0.7087719298245614,0.8,1
tree,lime,0.01,2,480,0.6333333333333333,0.8,1
tree,lime,0.01,2,495,0.5385964912280702,0.6,1
tree,lime,0.01,2,503,0.7543859649122807,0.8,1
tree,lime,0.01,2,506,0.20350877192982456,0.6,1
tree,lime,0.01,2,521,0.7070175438596492,1.0,1
tree,lime,0.01,2,523,0.8421052631578947,0.6,1
tree,lime,0.01,2,530,0.6491228070175438,1.0,1
tree,lime,0.01,2,547,0.5824561403508772,0.8,1
tree,lime,0.01,2,551,0.6719298245614035,0.8,1
tree,lime,0.01,2,556,0.6631578947368422,0.8,1
tree,lime,0.01,2,558,0.7649122807017543,0.8,1
tree,lime,0.01,2,559,0.736842105263158,0.8,1
tree,lime,0.01,2,562,0.6385964912280702,0.8,1
tree,lime,0.01,2,564,0.6210526315789473,0.6,1
tree,lime,0.01,2,572,0.4280701754385965,0.8,1
tree,lime,0.01,2,582,0.5491228070175439,0.8,1
tree,lime,0.01,2,587,0.5157894736842105,0.8,1
tree,lime,0.01,2,590,0.6631578947368422,0.8,1
tree,lime,0.01,2,591,0.7894736842105263,0.8,1
tree,lime,0.01,2,598,0.7824561403508771,0.8,1
tree,lime,0.01,2,605,0.6000000000000001,1.0,1
tree,lime,0.01,2,609,0.7824561403508771,0.6,1
tree,lime,0.01,2,613,0.4964912280701754,0.8,1
tree,lime,0.01,2,619,0.7964912280701755,0.6,1
tree,lime,0.01,2,620,0.7403508771929824,0.8,1
tree,lime,0.01,2,626,0.6578947368421053,1.0,1
tree,lime,0.01,2,627,0.7596491228070175,0.8,1
tree,lime,0.01,2,637,0.5701754385964912,0.6,1
tree,lime,0.01,2,640,0.5543859649122806,0.8,1
tree,lime,0.01,2,667,0.6842105263157895,0.8,1
tree,lime,0.01,2,673,0.6333333333333333,1.0,1
tree,lime,0.01,2,687,0.5456140350877193,0.8,1
tree,lime,0.01,2,688,0.5473684210526315,0.8,1
tree,lime,0.01,2,689,0.6701754385964912,1.0,1
tree,lime,0.01,2,690,0.6491228070175438,0.8,1
tree,lime,0.01,2,693,0.8350877192982457,0.8,1
tree,lime,0.01,2,724,0.7175438596491229,0.8,1
tree,lime,0.01,2,732,0.6859649122807018,0.8,1
tree,lime,0.01,2,740,0.7298245614035088,0.8,1
tree,lime,0.01,2,748,0.7421052631578948,0.8,1
tree,lime,0.01,2,751,0.7824561403508771,1.0,1
tree,lime,0.01,2,752,0.7017543859649124,0.8,1
tree,lime,0.01,2,755,0.8228070175438595,0.8,1
tree,lime,0.01,2,759,0.6087719298245614,0.8,1
tree,lime,0.01,2,766,0.6684210526315789,0.8,1
tree,lime,0.01,2,786,0.7157894736842104,0.8,1
tree,lime,0.01,2,790,0.6157894736842106,0.8,1
tree,lime,0.01,2,792,0.5631578947368421,1.0,1
tree,lime,0.01,2,809,0.7771929824561404,1.0,1
tree,lime,0.01,2,812,0.6666666666666666,0.8,1
tree,lime,0.01,2,830,0.887719298245614,1.0,1
tree,lime,0.01,2,845,0.7578947368421053,1.0,1
tree,lime,0.01,2,847,0.756140350877193,0.8,1
tree,lime,0.01,2,848,0.7736842105263159,0.8,1
tree,lime,0.01,2,850,0.8701754385964912,1.0,1
tree,lime,0.01,2,860,0.5280701754385965,0.8,1
tree,lime,0.01,2,864,0.8122807017543859,0.8,1
tree,lime,0.01,2,869,0.7614035087719299,0.8,1
tree,lime,0.01,2,872,0.7842105263157895,0.8,1
tree,lime,0.01,2,874,0.6105263157894737,0.8,1
tree,lime,0.01,2,875,0.7964912280701755,0.8,1
tree,lime,0.01,2,878,0.7824561403508771,1.0,1
tree,lime,0.01,2,880,0.5473684210526315,0.8,1
tree,lime,0.01,2,886,0.30701754385964913,0.8,1
tree,lime,0.01,2,889,0.856140350877193,0.8,1
tree,lime,0.01,2,896,0.7315789473684211,1.0,1
tree,lime,0.01,2,900,0.6280701754385966,0.8,1
tree,lime,0.01,2,904,0.6508771929824562,0.8,1
tree,lime,0.01,2,908,0.6087719298245614,1.0,1
tree,lime,0.01,2,927,0.8070175438596491,1.0,1
tree,lime,0.01,2,934,0.7175438596491229,1.0,1
tree,lime,0.01,2,939,0.5421052631578946,0.6,1
tree,lime,0.01,2,943,0.687719298245614,0.8,1
tree,lime,0.01,2,945,0.6912280701754386,0.8,1
tree,lime,0.01,2,954,0.7105263157894737,0.8,1
tree,lime,0.01,2,959,0.7649122807017543,1.0,1
tree,lime,0.01,2,961,0.8122807017543859,0.8,1
tree,lime,0.01,2,967,0.49473684210526314,0.8,1
tree,lime,0.01,2,976,0.9157894736842105,0.6,1
tree,lime,0.01,2,990,0.7578947368421053,0.8,1
tree,lime,0.01,2,993,0.6561403508771929,0.8,1
tree,lime,0.01,2,996,0.6719298245614035,0.6,1
tree,lime,0.01,2,1014,0.5017543859649122,0.6,1
tree,lime,0.01,2,1015,0.5333333333333333,0.8,1
tree,lime,0.01,2,1019,0.6649122807017543,1.0,1
tree,lime,0.01,2,1023,0.8157894736842105,0.8,1
tree,lime,0.01,2,1027,0.8473684210526315,0.8,1
tree,lime,0.01,2,1028,0.5877192982456141,0.8,1
tree,lime,0.01,2,1031,0.6157894736842106,0.6,1
tree,lime,0.01,2,1039,0.8842105263157896,1.0,1
tree,lime,0.01,2,1043,0.6929824561403508,0.8,1
tree,lime,0.01,2,1052,0.6087719298245614,0.8,1
tree,lime,0.01,2,1063,0.6403508771929824,0.8,1
tree,lime,0.01,2,1065,0.6263157894736843,1.0,1
tree,lime,0.01,2,1070,0.5859649122807017,0.8,1
tree,lime,0.01,2,1073,0.5368421052631579,0.8,1
tree,lime,0.01,2,1077,0.7614035087719299,1.0,1
tree,lime,0.01,2,1087,0.8526315789473684,0.8,1
tree,lime,0.01,2,1092,0.7035087719298245,0.8,1
tree,lime,0.01,2,1100,0.34210526315789475,0.6,1
tree,lime,0.01,2,1112,0.6789473684210526,0.8,1
tree,lime,0.01,2,1116,0.8210526315789475,1.0,1
tree,lime,0.01,2,1119,0.7210526315789473,1.0,1
tree,lime,0.01,2,1137,0.719298245614035,0.6,1
tree,lime,0.01,2,1138,0.6947368421052632,0.8,1
tree,lime,0.01,2,1151,0.7228070175438598,0.8,1
tree,lime,0.01,2,1152,0.687719298245614,0.6,1
tree,lime,0.01,2,1160,0.8929824561403509,0.8,1
tree,lime,0.01,2,1167,0.6508771929824562,0.8,1
tree,lime,0.01,2,1187,0.7912280701754386,0.6,1
tree,lime,0.01,2,1209,0.6543859649122807,1.0,1
tree,lime,0.01,2,1214,0.7754385964912281,0.6,1
tree,lime,0.01,2,1227,0.5473684210526315,0.8,1
tree,lime,0.01,2,1237,0.7578947368421053,0.8,1
tree,lime,0.01,2,1246,0.5140350877192983,0.6,1
tree,lime,0.01,2,1256,0.7350877192982455,0.8,1
tree,lime,0.01,2,1259,0.7087719298245614,0.8,1
tree,lime,0.01,2,1299,0.7859649122807018,1.0,1
tree,lime,0.01,2,1300,0.6842105263157895,0.8,1
tree,lime,0.01,2,1309,0.8947368421052632,0.8,1
tree,lime,0.01,2,1314,0.4964912280701754,1.0,1
tree,lime,0.01,2,1316,0.8280701754385964,0.8,1
tree,lime,0.01,2,1322,0.8491228070175438,1.0,1
tree,lime,0.01,2,1339,0.7842105263157895,1.0,1
tree,lime,0.01,2,1340,0.8087719298245614,0.8,1
tree,lime,0.01,2,1343,0.5947368421052631,0.6,1
tree,lime,0.01,2,1344,0.5842105263157895,0.8,1
tree,lime,0.01,2,1348,0.4298245614035088,0.8,1
tree,lime,0.01,2,1351,0.687719298245614,1.0,1
tree,lime,0.01,2,1354,0.8403508771929825,0.8,1
tree,lime,0.01,2,1360,0.6105263157894737,1.0,1
tree,lime,0.01,2,1368,0.6298245614035087,0.8,1
tree,lime,0.01,2,1379,0.8333333333333334,1.0,1
tree,lime,0.01,2,1383,0.7859649122807018,0.8,1
tree,lime,0.01,2,1389,0.7315789473684211,0.8,1
tree,lime,0.01,2,1392,0.7298245614035088,0.8,1
tree,lime,0.01,2,1395,0.9035087719298246,0.8,1
tree,lime,0.05,0,9,0.6403508771929824,0.8,1
tree,lime,0.05,0,31,0.7736842105263159,0.8,1
tree,lime,0.05,0,41,0.41578947368421054,0.6,1
tree,lime,0.05,0,46,0.8175438596491227,0.8,1
tree,lime,0.05,0,49,0.612280701754386,0.6,1
tree,lime,0.05,0,55,0.7929824561403509,0.8,1
tree,lime,0.05,0,79,0.863157894736842,1.0,1
tree,lime,0.05,0,84,0.6719298245614035,0.6,1
tree,lime,0.05,0,97,0.8017543859649122,0.8,1
tree,lime,0.05,0,104,0.7157894736842104,0.8,1
tree,lime,0.05,0,105,0.45789473684210524,0.8,1
tree,lime,0.05,0,107,0.6298245614035087,0.8,1
tree,lime,0.05,0,114,0.6947368421052632,0.8,1
tree,lime,0.05,0,121,0.6508771929824562,0.8,1
tree,lime,0.05,0,122,0.5736842105263157,1.0,1
tree,lime,0.05,0,123,0.7298245614035088,0.6,1
tree,lime,0.05,0,125,0.6421052631578947,0.8,1
tree,lime,0.05,0,146,0.5614035087719299,0.8,1
tree,lime,0.05,0,151,0.5929824561403508,0.8,1
tree,lime,0.05,0,156,0.8140350877192982,0.8,1
tree,lime,0.05,0,165,0.8894736842105263,1.0,1
tree,lime,0.05,0,166,0.7947368421052632,0.8,1
tree,lime,0.05,0,171,0.6526315789473683,0.8,1
tree,lime,0.05,0,182,0.5140350877192983,0.6,1
tree,lime,0.05,0,184,0.7228070175438598,0.6,1
tree,lime,0.05,0,194,0.30526315789473685,0.8,1
tree,lime,0.05,0,205,0.5982456140350877,0.6,1
tree,lime,0.05,0,206,0.6614035087719298,0.8,1
tree,lime,0.05,0,211,0.6719298245614035,0.8,1
tree,lime,0.05,0,223,0.7719298245614035,1.0,1
tree,lime,0.05,0,224,0.5807017543859649,0.6,1
tree,lime,0.05,0,229,0.8859649122807017,0.8,1
tree,lime,0.05,0,231,0.6649122807017543,0.8,1
tree,lime,0.05,0,241,0.5456140350877193,0.6,1
tree,lime,0.05,0,244,0.7105263157894737,1.0,1
tree,lime,0.05,0,261,0.8315789473684211,0.6,1
tree,lime,0.05,0,281,0.7491228070175439,0.8,1
tree,lime,0.05,0,289,0.5894736842105263,0.6,1
tree,lime,0.05,0,291,0.6438596491228071,1.0,1
tree,lime,0.05,0,311,0.7105263157894737,1.0,1
tree,lime,0.05,0,316,0.7894736842105263,0.6,1
tree,lime,0.05,0,325,0.8157894736842105,0.8,1
tree,lime,0.05,0,332,0.3333333333333333,0.4,1
tree,lime,0.05,0,344,0.6192982456140351,0.6,1
tree,lime,0.05,0,364,0.6719298245614035,0.8,1
tree,lime,0.05,0,372,0.6561403508771929,0.8,1
tree,lime,0.05,0,375,0.5578947368421052,0.6,1
tree,lime,0.05,0,381,0.6508771929824562,0.8,1
tree,lime,0.05,0,398,0.6000000000000001,0.8,1
tree,lime,0.05,0,403,0.7701754385964912,0.8,1
tree,lime,0.05,0,407,0.7701754385964912,1.0,1
tree,lime,0.05,0,414,0.6105263157894737,0.6,1
tree,lime,0.05,0,420,0.6684210526315789,0.8,1
tree,lime,0.05,0,423,0.7596491228070175,0.8,1
tree,lime,0.05,0,440,0.8649122807017543,0.8,1
tree,lime,0.05,0,442,0.6105263157894737,1.0,1
tree,lime,0.05,0,454,0.7578947368421053,0.8,1
tree,lime,0.05,0,457,0.9122807017543859,1.0,1
tree,lime,0.05,0,459,0.556140350877193,0.6,1
tree,lime,0.05,0,464,0.6491228070175438,0.8,1
tree,lime,0.05,0,467,0.6754385964912282,0.8,1
tree,lime,0.05,0,471,0.7350877192982455,1.0,1
tree,lime,0.05,0,475,0.8017543859649122,0.8,1
tree,lime,0.05,0,480,0.736842105263158,0.8,1
tree,lime,0.05,0,495,0.6894736842105263,0.8,1
tree,lime,0.05,0,503,0.8736842105263157,0.8,1
tree,lime,0.05,0,506,0.2771929824561403,0.6,1
tree,lime,0.05,0,521,0.7245614035087719,0.8,1
tree,lime,0.05,0,523,0.6280701754385966,0.6,1
tree,lime,0.05,0,530,0.5877192982456141,1.0,1
tree,lime,0.05,0,547,0.8052631578947368,0.8,1
tree,lime,0.05,0,551,0.6368421052631579,0.8,1
tree,lime,0.05,0,556,0.5789473684210525,0.6,1
